Ужасное приложение, не загружает основную страницу...!!И как теперь заказывать...|1|2023-11-20,00:15:16|ru|GooglePlay|NEGATIVE|"[-0.04524205,0.15563634,0.04219867,-0.05197629,-0.08903977,0.12635988,-0.16995576,0.16001177,0.03419392,0.10699916,0.0491274,-0.13818479,0.0268485,-0.09756707,0.02383111,0.07346029,0.00974142,0.05355769,0.03563744,-0.0859722,0.04342673,0.25606394,0.08917822,-0.01816963,0.01164499,0.1346318,0.12992184,0.11783945,-0.18209958,-0.00414948,0.02969014,-0.00361447,0.00822613,-0.12203633,0.18465559,-0.05998255,-0.0732324,0.08524182,0.04777825,0.01505449,-0.11026986,-0.01536297,0.02403927,0.2129532,-0.03130768,-0.04607919,-0.16423413,0.07565459,0.05733614,-0.0035777,0.16398774,-0.02431387,0.12180736,-0.00968799,-0.00409309,-0.14741553,-0.03539433,0.05000437,-0.01285846,0.04545026,0.07829656,0.05983556,0.07028767,-0.0704492,0.13183379,-0.09633882,-0.02912219,0.19001536,0.13494812,0.06212891,-0.01282482,0.23015895,-0.05553918,-0.11689049,-0.13506502,-0.05878269,0.12188657,-0.15191923,0.13952371,0.07899761,0.02301237,0.07595691,0.10712785,0.31844074,0.05546869,-0.00790122,-0.01531191,-0.03846091,0.00404591,0.0524237,0.05225964,-0.08985095,-0.03374337,0.06063951,-0.01836683,0.07470547,-0.02099936,-0.05308969,0.14359376,-0.04381927]"
Как раньше не отображается заказ сразу после оформления. Оформила заказ пол часа назад. Но он до сих пор не отображен.|1|2023-11-19,22:49:57|ru|GooglePlay|NEGATIVE|"[-0.04551026,0.15560357,0.04204598,-0.05120066,-0.08883654,0.1261787,-0.17000489,0.16019066,0.03380924,0.10751789,0.04959422,-0.13792579,0.02711783,-0.09809086,0.02336428,0.07269277,0.00982661,0.05383687,0.03563584,-0.08577375,0.04300951,0.25690344,0.08833984,-0.01770905,0.01166804,0.13441367,0.12972066,0.11859927,-0.1825604,-0.00443916,0.0299068,-0.00372526,0.00857588,-0.12255142,0.18379131,-0.06082226,-0.07320422,0.08570267,0.04766793,0.01512107,-0.11019938,-0.01569886,0.02459043,0.21271811,-0.03195037,-0.04681204,-0.1641824,0.07510386,0.05745251,-0.00366411,0.16355543,-0.02423175,0.12248555,-0.01041613,-0.00428357,-0.1484483,-0.03540362,0.05003849,-0.01234078,0.04537388,0.07786155,0.05990088,0.06945332,-0.06953923,0.13162388,-0.09588874,-0.02889654,0.18958154,0.13492817,0.06203209,-0.01299617,0.2297549,-0.05541111,-0.11697897,-0.13499959,-0.05876338,0.12205003,-0.15142451,0.13851254,0.07894151,0.02256812,0.07539008,0.10661176,0.3191799,0.05542796,-0.00798609,-0.01505653,-0.03878789,0.00386443,0.05242887,0.05281643,-0.08985457,-0.03330119,0.06104998,-0.01768451,0.07510579,-0.02095576,-0.05334872,0.14422305,-0.04345162]"
Не смогла применить подарочную карту. Цирк!!!|1|2023-11-19,20:53:08|ru|GooglePlay|POSITIVE|"[-0.00795143,0.12933795,0.02417513,-0.06319906,-0.08598667,0.12596706,-0.12327846,0.12135226,0.00061643,0.10445734,0.05804972,-0.08505296,-0.00697257,-0.09425419,0.00793993,0.06223843,-0.02873658,0.0548142,0.00762919,-0.06555673,0.07298844,0.19513457,0.07863687,-0.03982229,-0.02768673,0.0961056,0.07025482,0.05828874,-0.14713632,-0.0126323,-0.0028787,-0.00757756,0.02131733,-0.07056222,0.12973234,-0.03795392,-0.07875041,0.0679496,0.02330257,0.0139045,-0.10629838,-0.01674029,0.01684909,0.19253139,-0.03530724,-0.05534698,-0.12999006,0.04074418,0.05886142,-0.01547376,0.1362065,-0.02650682,0.06588557,-0.02531842,0.01496553,-0.11730955,-0.04404848,0.02606567,0.00535809,0.02456303,0.07004473,0.06854806,0.05923659,-0.08926888,0.10925739,-0.10490741,-0.03415582,0.18933019,0.14175576,0.01202514,-0.00535229,0.20687185,-0.05200613,-0.07339943,-0.07521989,-0.04471006,0.09569284,-0.09854379,0.10356885,0.02904748,0.00634284,0.04798438,0.07376493,0.28376323,0.05617412,0.02229667,-0.02410144,-0.02936475,0.01514609,0.01052741,0.01708835,-0.04807324,-0.03004812,0.01613573,0.00176462,0.02450349,0.01057033,-0.03423199,0.10550674,-0.04717033]"
Спасибо Вам большое, что вы даже небольшие заказы упаковываете очень красиво🫶. Получаешь привычные тебе косметические средства, а эмоции, будто у тебя какой-то праздник сегодня.|5|2023-11-19,14:57:04|ru|GooglePlay|POSITIVE|"[-0.04577024,0.15564135,0.04187745,-0.0515034,-0.08903965,0.12635,-0.16939847,0.1603039,0.03386358,0.10700618,0.04908765,-0.13813712,0.02701077,-0.09816462,0.02397492,0.07347727,0.01021675,0.05406747,0.03570386,-0.08584952,0.04300638,0.25700787,0.08830121,-0.01777846,0.01175777,0.13423665,0.1299558,0.1187543,-0.18238395,-0.00453744,0.03049829,-0.00334347,0.00846543,-0.12217338,0.18345985,-0.06032711,-0.07322165,0.08510131,0.04794992,0.01510094,-0.10981609,-0.01595496,0.02483023,0.2130523,-0.0318467,-0.04677602,-0.16428773,0.07528196,0.05763216,-0.00367382,0.16391343,-0.02420058,0.12260836,-0.01012256,-0.0037154,-0.1481273,-0.03536253,0.04967773,-0.01277295,0.04560344,0.07875089,0.05962591,0.06896456,-0.06944354,0.13241689,-0.09603645,-0.02884539,0.18964714,0.13470833,0.0627398,-0.01263134,0.22953758,-0.05548096,-0.11654186,-0.13484955,-0.05858016,0.12199631,-0.15188803,0.13859414,0.07894044,0.02253449,0.07564081,0.10638064,0.31909347,0.05533867,-0.00767599,-0.01467596,-0.03857646,0.0041179,0.05234329,0.05259515,-0.09010104,-0.03329632,0.06106569,-0.01778892,0.07453155,-0.02081127,-0.05266193,0.1444186,-0.04340622]"
Не работает|1|2023-11-19,12:44:47|ru|GooglePlay|NEGATIVE|"[-0.04528369,0.1565751,0.04230301,-0.05211287,-0.08882173,0.1264104,-0.1698354,0.16012852,0.03504868,0.10666367,0.04814048,-0.13741493,0.02649389,-0.09774143,0.02492565,0.072743,0.00955278,0.05295492,0.03600681,-0.08576424,0.04363085,0.25615638,0.08907732,-0.01936865,0.01152857,0.13436832,0.13062309,0.11819375,-0.18267834,-0.00366048,0.03061677,-0.00230148,0.00789626,-0.12221453,0.18496042,-0.05878562,-0.07434067,0.08465704,0.04768499,0.01524498,-0.10975666,-0.0150987,0.02462222,0.21278326,-0.03168808,-0.04608348,-0.16398336,0.07596277,0.05753045,-0.00312662,0.16378585,-0.02410065,0.1211009,-0.01015761,-0.00424888,-0.14755148,-0.03581223,0.05123989,-0.0131529,0.04491476,0.0773867,0.05891227,0.0706232,-0.07085118,0.13182865,-0.09616044,-0.0288847,0.18987164,0.1343683,0.06109766,-0.01276877,0.23077449,-0.05497155,-0.11632239,-0.13506901,-0.05838704,0.12170202,-0.15254898,0.14024475,0.07887166,0.02333857,0.07605118,0.10793501,0.31791493,0.05627144,-0.0077076,-0.0157006,-0.03802687,0.00365695,0.05234085,0.05169017,-0.09038133,-0.0343958,0.06143204,-0.01764203,0.0747584,-0.02048222,-0.05319573,0.14327662,-0.0438695 ]"
не положили в заказ оплаченый товар и не оформляют возврат уже больше недели!! ужас, совсем магазин испортился.|1|2023-11-19,10:10:42|ru|GooglePlay|NEGATIVE|"[-0.04592549,0.15571372,0.04168766,-0.05115852,-0.08879291,0.12623414,-0.169902,0.15995789,0.03376828,0.10729646,0.04900344,-0.13799232,0.02704136,-0.09861858,0.02390576,0.07289772,0.01005232,0.05387458,0.03552979,-0.08575125,0.04339651,0.25675398,0.08822917,-0.01783141,0.01151017,0.134561,0.12998357,0.1189177,-0.18251066,-0.00427244,0.03016034,-0.0037994,0.0082438,-0.12275423,0.18378636,-0.06072406,-0.0733595,0.08542367,0.04760677,0.01492054,-0.11012467,-0.0157573,0.02445952,0.21286671,-0.03222422,-0.04677719,-0.16442029,0.07549019,0.05761653,-0.00357996,0.16349241,-0.02440221,0.12239043,-0.01072438,-0.00378644,-0.14833872,-0.03584115,0.04981067,-0.01257982,0.04563675,0.07879927,0.05953143,0.06917094,-0.06933819,0.13185042,-0.09604249,-0.02873044,0.18944013,0.13485752,0.06279121,-0.0128396,0.22966103,-0.05551705,-0.1166715,-0.13471916,-0.05866995,0.12184671,-0.15194273,0.13875487,0.07868323,0.02309417,0.07556427,0.10654849,0.3186774,0.05548983,-0.00783569,-0.01495792,-0.03865697,0.00416058,0.0519418,0.05284121,-0.09000804,-0.0335447,0.06135236,-0.01802299,0.0749939,-0.02120821,-0.05297839,0.14386547,-0.04372554]"
"Какое то бесполезное приложение стало. Вот уже недели 2 вылетает окно ""что то пошло не так"". Первый раз удалила приложение, загрузила снова, вроде заработало, но не долго. Через несколько часов произошло тоже самое. 🤦‍♀️"|1|2023-11-19,07:17:38|ru|GooglePlay|NEGATIVE|"[-0.04547023,0.15601201,0.04228445,-0.05147065,-0.08897392,0.12653837,-0.16968188,0.16006239,0.03421073,0.10752625,0.04845013,-0.13815808,0.02687841,-0.09763674,0.02377348,0.07363737,0.01011666,0.05370041,0.03534133,-0.08563674,0.04317293,0.2564062,0.08847022,-0.01823519,0.01182186,0.13453113,0.13000664,0.11818986,-0.18241127,-0.00432568,0.03009987,-0.00356926,0.00845191,-0.12222377,0.18446428,-0.05988064,-0.07351934,0.08553769,0.04758895,0.01521643,-0.11030635,-0.01555797,0.0241929,0.21289775,-0.03134605,-0.04620613,-0.163675,0.07531655,0.05743675,-0.00366941,0.16402544,-0.02384768,0.12213564,-0.0096689,-0.00423326,-0.14795531,-0.03554822,0.05042255,-0.01281636,0.04574446,0.07825298,0.05930743,0.06999556,-0.06995682,0.13207385,-0.09663613,-0.02874608,0.1897936,0.13462856,0.06214378,-0.0126885,0.22964914,-0.05530454,-0.11671876,-0.13511834,-0.05872118,0.12166031,-0.15237375,0.13957475,0.07868749,0.02314473,0.07559764,0.10722513,0.318301,0.05544053,-0.00805819,-0.01502239,-0.03867197,0.00393593,0.05181291,0.0522943,-0.09019166,-0.03370716,0.060649,-0.01805459,0.07496166,-0.02085214,-0.05275925,0.14397293,-0.04404802]"
Как не зайду постоянно просят повторить попытку😡|1|2023-11-18,18:40:28|ru|GooglePlay|NEUTRAL|"[-0.04538012,0.15559153,0.04159907,-0.0518747,-0.08840707,0.12606798,-0.16964048,0.16042079,0.03430137,0.10736241,0.04927517,-0.13802359,0.02740373,-0.09820907,0.02366711,0.07351295,0.01004339,0.05365932,0.03541441,-0.08579015,0.04325823,0.25620085,0.08905517,-0.01791663,0.01141576,0.13476585,0.13005202,0.1184564,-0.18218558,-0.00421912,0.03001758,-0.00350005,0.00807506,-0.12192676,0.18420854,-0.06010318,-0.07343908,0.08529777,0.0481245,0.01546575,-0.11023312,-0.01541725,0.02468219,0.21358274,-0.03167468,-0.04656965,-0.16354509,0.07581927,0.05789675,-0.00333043,0.16404538,-0.02445952,0.12243799,-0.01019911,-0.0035247,-0.14832687,-0.0352264,0.05010032,-0.01316304,0.04575064,0.0780346,0.05930683,0.06995724,-0.06989868,0.13222381,-0.09585539,-0.02936657,0.18957502,0.13452975,0.06181474,-0.01279947,0.22972369,-0.05568457,-0.11645678,-0.1351306,-0.05907926,0.12187167,-0.1515136,0.13924101,0.07865826,0.02311581,0.07524766,0.10760226,0.31830353,0.05583887,-0.00781671,-0.0149302,-0.03876202,0.00440839,0.05181478,0.05255743,-0.09004976,-0.03330242,0.06130231,-0.01824084,0.07497268,-0.02072302,-0.05289765,0.14403868,-0.04402824]"
Второй раз устанавливаю и удаляю. Висячее приложение.Не могу даже каталог посмотреть.|1|2023-11-18,17:07:45|ru|GooglePlay|NEUTRAL|"[-0.04524139,0.15572865,0.04238769,-0.0517235,-0.08872228,0.12632582,-0.17003861,0.15984325,0.03386979,0.10747331,0.04841243,-0.13832277,0.02660865,-0.09730329,0.02439282,0.07346276,0.00984808,0.05360364,0.03569141,-0.08627956,0.04304139,0.2559577,0.08906038,-0.01853888,0.0118013,0.13471928,0.12994313,0.11759934,-0.1824659,-0.00422923,0.03005088,-0.00358094,0.00824672,-0.12251378,0.18469639,-0.05959529,-0.07395037,0.08538163,0.04788454,0.01559138,-0.10992832,-0.0154822,0.02450668,0.21266761,-0.03111135,-0.04566669,-0.16373277,0.07573164,0.05760028,-0.00328414,0.16387868,-0.0245804,0.12170919,-0.00928375,-0.00377321,-0.14733367,-0.03508167,0.04996499,-0.01304346,0.04550992,0.07859313,0.05934799,0.07059732,-0.07029533,0.13231647,-0.09654809,-0.0292787,0.19000663,0.13432899,0.06228378,-0.01271125,0.23040368,-0.05498116,-0.11647278,-0.13533899,-0.05870963,0.1216642,-0.15214208,0.13980848,0.07890556,0.0236213,0.07585172,0.10770343,0.31812674,0.05594068,-0.0081313,-0.01557844,-0.03870642,0.00391094,0.05212874,0.05236392,-0.08978148,-0.03422324,0.06109376,-0.01846533,0.07480355,-0.02061444,-0.05271937,0.14349857,-0.04412333]"
после кривого обновления, кроме Москвы ничего невозможно выбрать, что делать? удалить? пере установила, все ок|5|2023-11-18,14:37:40|ru|GooglePlay|NEGATIVE|"[-0.0454987,0.15598503,0.04230304,-0.05184014,-0.0890246,0.12601195,-0.1696074,0.16031252,0.03410707,0.10716386,0.04853864,-0.13816841,0.02700051,-0.09741741,0.02398322,0.0735537,0.00993995,0.05382725,0.03564274,-0.08602374,0.04298628,0.25622457,0.08880374,-0.01810618,0.01213322,0.13475117,0.12981851,0.11841115,-0.18218267,-0.00448799,0.03000676,-0.0037295,0.00829426,-0.12237225,0.18456219,-0.05991143,-0.07352459,0.0853363,0.04780022,0.01609633,-0.1099409,-0.01535391,0.02477716,0.21252488,-0.03173526,-0.04600548,-0.16375403,0.07535374,0.05791075,-0.00317132,0.1635801,-0.02402217,0.12207078,-0.00951428,-0.00378269,-0.14775138,-0.03513427,0.05000827,-0.01295547,0.04550929,0.07857754,0.0590839,0.07035323,-0.07021581,0.13225508,-0.09611513,-0.02927241,0.19007905,0.13461213,0.06201908,-0.01269697,0.22987476,-0.05549445,-0.11640123,-0.13527353,-0.05883496,0.12181012,-0.15207832,0.13937156,0.07868896,0.02369207,0.0754447,0.10735148,0.31863645,0.05592409,-0.00801879,-0.015118,-0.03854538,0.00454116,0.05167887,0.05264459,-0.08950146,-0.0337647,0.06117451,-0.01864073,0.07470601,-0.02086588,-0.05312237,0.14406256,-0.04409418]"
приложение удобное, вот только при переходе на страницу оплаты был сбой - и промокод уже не действует на всё ту же корзину и бонусы списались... вроде и сумма не большая, но осадок остаётся. А в остальном хорошо, выбирать удобно, разные варианты оплаты, есть самовывоз и доставка быстрая.|3|2023-11-18,14:15:10|ru|GooglePlay|NEUTRAL|"[-0.04560982,0.15549661,0.04194954,-0.05180771,-0.08889532,0.12627575,-0.17004055,0.1600666,0.03397995,0.10746478,0.04913064,-0.13799177,0.02711761,-0.09822028,0.02407978,0.07329324,0.00995894,0.05384365,0.03571256,-0.08589337,0.04318035,0.25630045,0.08876862,-0.01823395,0.01170647,0.13450831,0.13018732,0.11828009,-0.18235996,-0.00398729,0.03012735,-0.0036571,0.00857834,-0.12267076,0.18399845,-0.06061925,-0.07324627,0.08516002,0.04788956,0.01526394,-0.10997542,-0.01555242,0.02447593,0.21276917,-0.03173542,-0.0463297,-0.16435497,0.07565799,0.05775778,-0.00357048,0.16406475,-0.02452116,0.12227263,-0.01010831,-0.00380901,-0.1478731,-0.03537901,0.04973342,-0.01260082,0.04566807,0.07842624,0.05933436,0.06971453,-0.06973916,0.13162258,-0.09615503,-0.02897661,0.18989006,0.13457164,0.06258123,-0.01270891,0.22970016,-0.0553494,-0.11630771,-0.13481186,-0.05878962,0.12184782,-0.15198904,0.13905439,0.07908909,0.02317701,0.07560909,0.10656831,0.31879848,0.05563734,-0.00792363,-0.014942,-0.03854204,0.00401576,0.05222138,0.05249513,-0.08970308,-0.03363482,0.06099549,-0.01797998,0.07505004,-0.02114507,-0.05291093,0.14399628,-0.04375762]"
Платный самовывоз?? Вы серьёзно? Это прям дно. Первый раз такое встречаю.|1|2023-11-18,13:29:05|ru|GooglePlay|NEGATIVE|"[-0.04623508,0.15540598,0.04205761,-0.05184861,-0.08954869,0.1260632,-0.16983259,0.15997775,0.03383791,0.10705356,0.04965676,-0.13779104,0.02795282,-0.09765746,0.02328806,0.07413588,0.00981528,0.0542445,0.03514594,-0.08606885,0.04288891,0.25666034,0.08892848,-0.01741244,0.01217921,0.134798,0.12943906,0.11872952,-0.18235098,-0.00424978,0.03047553,-0.00343569,0.00890849,-0.12298903,0.18420738,-0.06059345,-0.07296507,0.08502044,0.04784101,0.01542551,-0.11001854,-0.0155171,0.0257034,0.21254727,-0.0317851,-0.04639132,-0.1645215,0.07554062,0.05740271,-0.00433521,0.16461167,-0.02490119,0.12154938,-0.01032896,-0.00402423,-0.14794812,-0.03514314,0.04965489,-0.01288861,0.04561415,0.07851183,0.0593407,0.07005567,-0.06997794,0.13158078,-0.09581106,-0.02900373,0.1893911,0.13466048,0.06273167,-0.01296126,0.22954701,-0.05621853,-0.11558956,-0.13473646,-0.05825799,0.12208731,-0.15199384,0.13842975,0.07924034,0.02206836,0.07552481,0.10656619,0.3192646,0.05550342,-0.00801297,-0.01557058,-0.03819364,0.00366611,0.05181495,0.05221616,-0.08948027,-0.03330328,0.06152358,-0.01779888,0.07490576,-0.02106448,-0.05324734,0.1439454,-0.04406607]"
Первый заказ, доставка вовремя, упаковка на хорошем уровне.|5|2023-11-18,11:17:17|ru|GooglePlay|POSITIVE|"[-0.04539872,0.15618387,0.04237539,-0.05153113,-0.08794658,0.12432627,-0.16999725,0.16005313,0.03350261,0.10706755,0.05063733,-0.13853261,0.0281948,-0.09898289,0.02395837,0.07276642,0.00887179,0.0544643,0.03529431,-0.08553663,0.04202022,0.256324,0.08723088,-0.01751639,0.01232746,0.13478091,0.12996402,0.11866127,-0.18174124,-0.00334849,0.03060563,-0.00426555,0.00930745,-0.12327527,0.18362348,-0.06094589,-0.07379,0.08523636,0.04728564,0.01402949,-0.10926868,-0.01653606,0.02568928,0.21200034,-0.03269255,-0.04676547,-0.16510987,0.07535222,0.05889349,-0.00403963,0.16302839,-0.02530845,0.12268089,-0.00949242,-0.00462557,-0.14826064,-0.0357684,0.04946972,-0.01127869,0.0463927,0.0770288,0.06050652,0.06984155,-0.06909281,0.13248405,-0.09589767,-0.02924038,0.18922448,0.13501588,0.0626073,-0.01325898,0.23028979,-0.05665209,-0.11642788,-0.13517354,-0.05792528,0.12211307,-0.1516181,0.13918686,0.07802689,0.02180495,0.07520232,0.10541071,0.3194086,0.05565841,-0.00842653,-0.01578029,-0.03903632,0.00373945,0.05245833,0.05367191,-0.08987652,-0.03228041,0.0620994,-0.01760449,0.07591121,-0.02138898,-0.05269404,0.14324363,-0.04393345]"
Замечательный магазин, где даже самая изысканная модница купит свою косметику по привлекательным ценам|5|2023-11-18,10:02:42|ru|GooglePlay|POSITIVE|"[-0.04603288,0.1555702,0.04152204,-0.05133897,-0.08820455,0.12621985,-0.16966818,0.16000171,0.03360784,0.10757874,0.04892623,-0.13790105,0.02728875,-0.09804522,0.0242732,0.07332744,0.01012979,0.05389996,0.03536104,-0.0861247,0.043229,0.25658247,0.08894026,-0.01792521,0.01148336,0.13449062,0.12981229,0.11902875,-0.18240055,-0.00407733,0.03024013,-0.00393011,0.00829966,-0.12295275,0.18374622,-0.0609164,-0.07345024,0.08498977,0.04785723,0.01529567,-0.10979649,-0.01581462,0.02462328,0.21256302,-0.03198246,-0.04646757,-0.16469371,0.07535799,0.05764926,-0.00359983,0.1641186,-0.02487382,0.12258366,-0.00995978,-0.00349244,-0.14851145,-0.03544237,0.04946916,-0.01275411,0.04568473,0.07895978,0.05932153,0.06939657,-0.06930865,0.13152796,-0.09624941,-0.02879408,0.18993594,0.13455191,0.06268305,-0.0129175,0.22949317,-0.05542522,-0.11641417,-0.13487957,-0.05872568,0.12203421,-0.15152842,0.13892831,0.07883749,0.02324839,0.0754386,0.10661824,0.31914106,0.05534376,-0.00757383,-0.01508016,-0.03852829,0.00404353,0.05179743,0.05311255,-0.0898794,-0.03365741,0.06112694,-0.01846429,0.07487182,-0.0208449,-0.05279809,0.1435628,-0.0435783 ]"
Последнее время, приложение постоянно виснет. Постоянно какие то неполадки|2|2023-11-18,08:20:26|ru|GooglePlay|NEUTRAL|"[-0.04545847,0.15594706,0.04205494,-0.051538,-0.08873878,0.12667802,-0.16970536,0.15987402,0.03386605,0.10747817,0.04847432,-0.13818915,0.02712315,-0.09780119,0.02400672,0.07360121,0.00984064,0.05339624,0.0352846,-0.08611222,0.04308929,0.25615424,0.08898458,-0.01786107,0.01168907,0.13416591,0.1297027,0.11804397,-0.18235941,-0.00408811,0.03016285,-0.00327099,0.00817255,-0.12247873,0.18414643,-0.05971051,-0.07360671,0.08514217,0.04761846,0.01563261,-0.11003502,-0.01516286,0.02479753,0.21304752,-0.03139823,-0.04604902,-0.16383776,0.07558032,0.05758244,-0.0035436,0.16414456,-0.02423836,0.12198612,-0.01014002,-0.00428739,-0.14812502,-0.03544829,0.05011068,-0.01297437,0.04568042,0.0782363,0.05950672,0.0703512,-0.07021471,0.13251951,-0.09652616,-0.02934038,0.18999228,0.13431343,0.06223721,-0.01264032,0.22994377,-0.05561336,-0.11638881,-0.13528833,-0.05873646,0.1217118,-0.15202601,0.13954161,0.07910498,0.02327115,0.07585564,0.10732564,0.31822458,0.05580385,-0.00792774,-0.01545244,-0.03825429,0.00377354,0.05163696,0.05241508,-0.08978788,-0.03402384,0.0608308,-0.01833263,0.07457818,-0.02093797,-0.05295116,0.14384626,-0.04434596]"
Никогда не работает, всегда требует обновления и после тоже не работает. Из-за этого очереди|1|2023-11-18,07:27:40|ru|GooglePlay|NEGATIVE|"[-0.04545274,0.15601964,0.0422482,-0.05183045,-0.08872071,0.12629913,-0.16986926,0.1604177,0.03402374,0.10734649,0.04841987,-0.13770731,0.02676337,-0.09762951,0.02442985,0.07320577,0.00986339,0.05360154,0.03540372,-0.0859749,0.04338618,0.25630015,0.08905219,-0.01863199,0.01183317,0.13421558,0.13008359,0.11798052,-0.18230964,-0.00416384,0.03019053,-0.00314194,0.00819002,-0.12249158,0.1845452,-0.05939412,-0.07346195,0.0854722,0.04776537,0.01565522,-0.10992501,-0.01522539,0.02463341,0.21268241,-0.03192356,-0.04623262,-0.16360681,0.07558846,0.05763234,-0.0034871,0.16390558,-0.02401718,0.12187213,-0.00963517,-0.00419205,-0.14819188,-0.03537061,0.05015515,-0.01291023,0.04536982,0.07833979,0.05953021,0.07026873,-0.07044528,0.13215272,-0.09646082,-0.02890192,0.19023241,0.13460584,0.06179219,-0.01325821,0.23023553,-0.05526757,-0.11637823,-0.13502346,-0.05898058,0.12174097,-0.15189853,0.13963358,0.07860295,0.02324536,0.0754491,0.10726988,0.3182161,0.05594153,-0.00796523,-0.01523827,-0.0384392,0.00416158,0.05186499,0.05232213,-0.08994602,-0.03392748,0.06127719,-0.01800677,0.07516533,-0.02068364,-0.05323302,0.14354657,-0.04376559]"
К сожалению, удаляю приложение, ни один товар, оказывается, не доставляется в мой населённый пункт. Даже те заказы, которые доставляли.|1|2023-11-18,07:26:09|ru|GooglePlay|NEGATIVE|"[-0.04571174,0.15547949,0.04192721,-0.05176908,-0.08921835,0.12594777,-0.17001209,0.15964387,0.0346339,0.1074721,0.04925649,-0.13768576,0.02717206,-0.09807439,0.02375441,0.07284044,0.00949905,0.05357603,0.03608974,-0.08555624,0.04334843,0.25662366,0.08867666,-0.01809073,0.01179352,0.13483962,0.12998669,0.11823475,-0.18186846,-0.00433102,0.02984232,-0.00369448,0.0084388,-0.12280488,0.18418539,-0.06070048,-0.07336068,0.08533204,0.0479804,0.01522509,-0.11007621,-0.01533145,0.02470174,0.213058,-0.0320509,-0.04619212,-0.16451444,0.07592791,0.05793076,-0.00325196,0.16370241,-0.02424688,0.122487,-0.0099614,-0.00384664,-0.14768116,-0.03539707,0.05016245,-0.01312177,0.04565956,0.07788711,0.0597869,0.06979092,-0.06955595,0.13183926,-0.09583409,-0.02883534,0.18986835,0.13455565,0.06217805,-0.01314475,0.23006706,-0.05547052,-0.11639436,-0.1349494,-0.05856736,0.1220166,-0.15153582,0.13900118,0.07875961,0.02291493,0.07570801,0.1069539,0.31879497,0.05543515,-0.00815317,-0.0149985,-0.03869886,0.00407049,0.05194768,0.05246241,-0.08982151,-0.0336093,0.06135765,-0.01798061,0.07499351,-0.02095477,-0.05292056,0.14395955,-0.04376127]"
удобное оформление|5|2023-11-18,07:21:25|ru|GooglePlay|POSITIVE|"[-0.04509947,0.15622303,0.04212003,-0.05165017,-0.08869147,0.126223,-0.17000708,0.16015759,0.0341186,0.10726754,0.04877567,-0.13797602,0.02645884,-0.09731971,0.02424614,0.07338694,0.01032317,0.05374388,0.03581674,-0.08632401,0.04292206,0.25652927,0.0893141,-0.01832015,0.01215272,0.13405079,0.1298418,0.11805005,-0.18219797,-0.00429502,0.02989935,-0.00349062,0.00871535,-0.12249628,0.1846125,-0.06007202,-0.07398199,0.0855773,0.04781915,0.01543069,-0.10980657,-0.01565523,0.0247859,0.21231657,-0.03203434,-0.04622856,-0.16384122,0.0755483,0.05688313,-0.00383195,0.16376382,-0.02429916,0.1221706,-0.00998063,-0.00440106,-0.14765692,-0.03471045,0.0504405,-0.01283782,0.04524498,0.07859835,0.05925969,0.07065777,-0.07043887,0.13193747,-0.09642725,-0.02874101,0.19021964,0.13451052,0.06246118,-0.01287044,0.2302329,-0.05519335,-0.11625212,-0.13482817,-0.05871279,0.12199187,-0.15223268,0.13958666,0.07911294,0.02328724,0.07575717,0.10708509,0.3181898,0.05588406,-0.00814567,-0.0154178,-0.03825179,0.00392693,0.05206458,0.05273382,-0.0900322,-0.03393009,0.0606007,-0.01798682,0.07497042,-0.02066063,-0.05289164,0.14361122,-0.04369667]"
Пытаюсь зайти в приложение - давайте обновим - ок - открывается картинка открыть приложение и так по кругу|1|2023-11-18,03:59:06|ru|GooglePlay|NEGATIVE|"[-0.04520917,0.1559848,0.04255359,-0.05193833,-0.08870189,0.12688896,-0.16989388,0.16027154,0.03390107,0.10756092,0.048374,-0.13796146,0.0268975,-0.09774606,0.02373734,0.07359962,0.00961627,0.05349431,0.03518306,-0.08594158,0.04323041,0.2559737,0.08925444,-0.01811382,0.01195821,0.13432603,0.12942827,0.11757958,-0.18205151,-0.00412531,0.02954763,-0.00373826,0.00811142,-0.12181522,0.18433876,-0.05958511,-0.07300933,0.08566692,0.04823943,0.01565731,-0.10992298,-0.01520255,0.02471173,0.21297754,-0.03137896,-0.04560256,-0.16365488,0.07575883,0.05788671,-0.00314871,0.1641309,-0.02388668,0.1221898,-0.00919903,-0.00393747,-0.14793624,-0.03504785,0.0501684,-0.0133051,0.0458462,0.0785758,0.05940652,0.07087791,-0.07086583,0.13248284,-0.09640034,-0.02933673,0.19019598,0.13415685,0.06210493,-0.01305496,0.22991824,-0.05536532,-0.11640644,-0.13564251,-0.05895368,0.1215691,-0.15167075,0.13995631,0.07895929,0.02368069,0.07515828,0.10779636,0.3182734,0.05617613,-0.00793364,-0.01532029,-0.03852025,0.00393967,0.0519451,0.05257478,-0.08929934,-0.03371649,0.06052061,-0.01841841,0.07474568,-0.02092259,-0.05319488,0.1437713,-0.04437631]"
